eventId,timeInPeriod,timeRemaining,typeCode,typeDescKey,sortOrder,game_id,situationCode,homeTeamDefendingSide,pptReplayUrl,period_number,period_periodType,period_maxRegulationPeriods,period_otPeriods,detail_eventOwnerTeamId,detail_losingPlayerId,detail_winningPlayerId,detail_xCoord,detail_yCoord,detail_reason,detail_playerId,detail_shotType,detail_shootingPlayerId,detail_goalieInNetId,detail_awaySOG,detail_homeSOG,detail_hittingPlayerId,detail_hitteePlayerId,detail_blockingPlayerId,detail_scoringPlayerId,detail_scoringPlayerTotal,detail_assist1PlayerId,detail_assist1PlayerTotal,detail_assist2PlayerId,detail_assist2PlayerTotal,detail_awayScore,detail_homeScore,detail_secondaryReason,detail_typeCode,detail_descKey,detail_duration,detail_committedByPlayerId,detail_drawnByPlayerId,detail_servedByPlayerId,detail_zoneCode,detail_discreteClip,detail_highlightClipSharingUrl,detail_highlightClip,detail_highlightClipSharingUrlFr,detail_highlightClipFr,detail_discreteClipFr
709,14:38,00:00,516,stoppage,600,2010010004,,,,3,REG,3,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,14:38,00:00,502,faceoff,606,2010010004,,,,3,REG,3,,12.0,8471390.0,8474062.0,-68.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,14:44,00:00,508,blocked-shot,607,2010010004,,,,3,REG,3,,12.0,,,-45.0,-23.0,,,,8473571.0,,,,,,8473571.0,,,,,,,,,,,,,,,,,,,,,,
710,14:56,00:00,516,stoppage,609,2010010004,,,,3,REG,3,,,,,,,offside,,,,,,,,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,
711,14:56,00:00,502,faceoff,612,2010010004,,,,3,REG,3,,12.0,8467483.0,8474062.0,21.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,15:04,00:00,516,stoppage,613,2010010004,,,,3,REG,3,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,15:04,00:00,502,faceoff,614,2010010004,,,,3,REG,3,,13.0,8474062.0,8467483.0,-19.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,15:26,00:00,503,hit,615,2010010004,,,,3,REG,3,,12.0,,,-93.0,36.0,,,,,,,,8470302.0,8474184.0,,,,,,,,,,,,,,,,,,,,,,,
755,15:30,00:00,507,missed-shot,616,2010010004,,,,3,REG,3,,12.0,,,-60.0,-34.0,wide-of-net,,,8474137.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,15:43,00:00,507,missed-shot,618,2010010004,,,,3,REG,3,,12.0,,,-72.0,8.0,wide-of-net,,,8473610.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,15:49,00:00,508,blocked-shot,620,2010010004,,,,3,REG,3,,12.0,,,-75.0,-1.0,,,,8469531.0,,,,,,8469531.0,,,,,,,,,,,,,,,,,,,,,,
757,15:57,00:00,506,shot-on-goal,623,2010010004,,,,3,REG,3,,13.0,,,80.0,-9.0,,,backhand,8470899.0,8471302.0,20.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,
758,16:27,00:00,507,missed-shot,625,2010010004,,,,3,REG,3,,13.0,,,76.0,-11.0,wide-of-net,,,8470899.0,8471302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,16:41,00:00,508,blocked-shot,627,2010010004,,,,3,REG,3,,12.0,,,-65.0,3.0,,,,8466398.0,,,,,,8466398.0,,,,,,,,,,,,,,,,,,,,,,
716,16:50,00:00,516,stoppage,629,2010010004,,,,3,REG,3,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,16:50,00:00,502,faceoff,632,2010010004,,,,3,REG,3,,12.0,8473574.0,8475784.0,-69.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,17:12,00:00,504,giveaway,634,2010010004,,,,3,REG,3,,12.0,,,23.0,-3.0,,8469476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,17:24,00:00,503,hit,635,2010010004,,,,3,REG,3,,13.0,,,-57.0,36.0,,,,,,,,8471941.0,8475784.0,,,,,,,,,,,,,,,,,,,,,,,
719,17:43,00:00,503,hit,638,2010010004,,,,3,REG,3,,12.0,,,-31.0,-38.0,,,,,,,,8469462.0,8470086.0,,,,,,,,,,,,,,,,,,,,,,,
761,17:50,00:00,525,takeaway,641,2010010004,,,,3,REG,3,,13.0,,,-17.0,-14.0,,8474149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,18:28,00:00,503,hit,645,2010010004,,,,3,REG,3,,13.0,,,-96.0,-35.0,,,,,,,,8474184.0,8474220.0,,,,,,,,,,,,,,,,,,,,,,,
720,18:35,00:00,506,shot-on-goal,646,2010010004,,,,3,REG,3,,12.0,,,-47.0,-21.0,,,wrist,8473444.0,8474593.0,20.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,
721,18:54,00:00,525,takeaway,649,2010010004,,,,3,REG,3,,12.0,,,91.0,19.0,,8474220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,19:01,00:00,516,stoppage,651,2010010004,,,,3,REG,3,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,19:01,00:00,502,faceoff,654,2010010004,,,,3,REG,3,,13.0,8474062.0,8467483.0,20.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,19:18,00:00,503,hit,655,2010010004,,,,3,REG,3,,12.0,,,-97.0,-27.0,,,,,,,,8474137.0,8475790.0,,,,,,,,,,,,,,,,,,,,,,,
765,19:32,00:00,506,shot-on-goal,656,2010010004,,,,3,REG,3,,12.0,,,-45.0,27.0,,,slap,8470302.0,8474593.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
51,00:00,00:00,520,period-start,5,2010010005,,,,1,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,00:00,00:00,502,faceoff,6,2010010005,,,,1,REG,3,,1.0,8470617.0,8459429.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,00:08,00:00,503,hit,7,2010010005,,,,1,REG,3,,4.0,,,-81.0,-37.0,,,,,,,,8470597.0,8472382.0,,,,,,,,,,,,,,,,,,,,,,,
53,00:13,00:00,506,shot-on-goal,8,2010010005,,,,1,REG,3,,1.0,,,62.0,24.0,,,slap,8460542.0,8468038.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,00:20,00:00,506,shot-on-goal,9,2010010005,,,,1,REG,3,,1.0,,,83.0,-14.0,,,snap,8459429.0,8468038.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
7,00:21,00:00,506,shot-on-goal,10,2010010005,,,,1,REG,3,,1.0,,,87.0,-6.0,,,wrist,8460542.0,8468038.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
54,00:41,00:00,506,shot-on-goal,13,2010010005,,,,1,REG,3,,4.0,,,-69.0,-1.0,,,snap,8470597.0,8460704.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
8,00:42,00:00,516,stoppage,14,2010010005,,,,1,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,00:42,00:00,502,faceoff,15,2010010005,,,,1,REG,3,,1.0,8464975.0,8475185.0,-69.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,00:51,00:00,503,hit,16,2010010005,,,,1,REG,3,,4.0,,,-36.0,-35.0,,,,,,,,8470601.0,8470920.0,,,,,,,,,,,,,,,,,,,,,,,
10,00:57,00:00,503,hit,17,2010010005,,,,1,REG,3,,4.0,,,96.0,-25.0,,,,,,,,8470601.0,8464977.0,,,,,,,,,,,,,,,,,,,,,,,
11,01:32,00:00,503,hit,22,2010010005,,,,1,REG,3,,4.0,,,-95.0,-27.0,,,,,,,,8473512.0,8471748.0,,,,,,,,,,,,,,,,,,,,,,,
12,01:36,00:00,516,stoppage,23,2010010005,,,,1,REG,3,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,01:36,00:00,502,faceoff,24,2010010005,,,,1,REG,3,,4.0,9000005.0,8473512.0,-19.0,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,02:04,00:00,507,missed-shot,25,2010010005,,,,1,REG,3,,4.0,,,-34.0,23.0,wide-of-net,,,8471756.0,8470093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,02:09,00:00,506,shot-on-goal,26,2010010005,,,,1,REG,3,,4.0,,,-69.0,-20.0,,,snap,8473568.0,8460704.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
13,02:09,00:00,516,stoppage,27,2010010005,,,,1,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,02:09,00:00,502,faceoff,30,2010010005,,,,1,REG,3,,4.0,8473927.0,8475603.0,-68.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,02:16,00:00,503,hit,31,2010010005,,,,1,REG,3,,1.0,,,-41.0,-38.0,,,,,,,,8473999.0,8459670.0,,,,,,,,,,,,,,,,,,,,,,,
15,02:28,00:00,503,hit,32,2010010005,,,,1,REG,3,,1.0,,,59.0,38.0,,,,,,,,8460626.0,8459094.0,,,,,,,,,,,,,,,,,,,,,,,
60,02:45,00:00,508,blocked-shot,33,2010010005,,,,1,REG,3,,1.0,,,70.0,17.0,,,,8460626.0,,,,,,8460626.0,,,,,,,,,,,,,,,,,,,,,,
16,02:52,00:00,503,hit,34,2010010005,,,,1,REG,3,,1.0,,,60.0,-36.0,,,,,,,,8473927.0,8462535.0,,,,,,,,,,,,,,,,,,,,,,,
17,03:06,00:00,525,takeaway,38,2010010005,,,,1,REG,3,,4.0,,,40.0,-1.0,,8470597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,03:27,00:00,507,missed-shot,39,2010010005,,,,1,REG,3,,1.0,,,81.0,-18.0,wide-of-net,,,8459457.0,8475683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,04:19,00:00,504,giveaway,46,2010010005,,,,1,REG,3,,1.0,,,-94.0,-8.0,,8471748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,04:36,00:00,503,hit,48,2010010005,,,,1,REG,3,,1.0,,,-95.0,27.0,,,,,,,,8471748.0,8474037.0,,,,,,,,,,,,,,,,,,,,,,,
62,04:44,00:00,506,shot-on-goal,49,2010010005,,,,1,REG,3,,4.0,,,-85.0,-4.0,,,wrist,8474037.0,8460704.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
20,04:44,00:00,516,stoppage,50,2010010005,,,,1,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,04:44,00:00,502,faceoff,53,2010010005,,,,1,REG,3,,1.0,8473512.0,9000005.0,-17.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,05:10,00:00,504,giveaway,54,2010010005,,,,1,REG,3,,1.0,,,-76.0,-41.0,,8460626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,05:11,00:00,506,shot-on-goal,55,2010010005,,,,1,REG,3,,4.0,,,-79.0,-3.0,,,wrist,8473512.0,8460704.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
65,05:14,00:00,505,goal,56,2010010005,,,,1,REG,3,,4.0,,,-79.0,-6.0,,,wrist,,8460704.0,,,,,,8473932.0,1.0,8473512.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,
22,05:12,00:00,503,hit,57,2010010005,,,,1,REG,3,,4.0,,,-61.0,-38.0,,,,,,,,8473932.0,8460626.0,,,,,,,,,,,,,,,,,,,,,,,
66,05:14,00:00,502,faceoff,60,2010010005,,,,1,REG,3,,4.0,8473927.0,8475603.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,05:34,00:00,506,shot-on-goal,61,2010010005,,,,1,REG,3,,1.0,,,82.0,-26.0,,,snap,8473999.0,8468038.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
23,05:35,00:00,503,hit,62,2010010005,,,,1,REG,3,,4.0,,,94.0,-27.0,,,,,,,,8470601.0,8473999.0,,,,,,,,,,,,,,,,,,,,,,,
24,05:42,00:00,503,hit,63,2010010005,,,,1,REG,3,,1.0,,,61.0,37.0,,,,,,,,8471428.0,8470601.0,,,,,,,,,,,,,,,,,,,,,,,
25,05:47,00:00,503,hit,65,2010010005,,,,1,REG,3,,1.0,,,-23.0,-35.0,,,,,,,,8475248.0,8470601.0,,,,,,,,,,,,,,,,,,,,,,,
26,05:59,00:00,516,stoppage,66,2010010005,,,,1,REG,3,,,,,,,puck-in-benches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,05:59,00:00,502,faceoff,69,2010010005,,,,1,REG,3,,1.0,8470617.0,8459429.0,-19.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,06:24,00:00,508,blocked-shot,70,2010010005,,,,1,REG,3,,4.0,,,-77.0,10.0,,,,8470617.0,,,,,,8470617.0,,,,,,,,,,,,,,,,,,,,,,
27,06:24,00:00,516,stoppage,71,2010010005,,,,1,REG,3,,,,,,,puck-in-netting,,,,,,,,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,
70,06:24,00:00,502,faceoff,73,2010010005,,,,1,REG,3,,4.0,8459429.0,8470604.0,-66.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,06:30,00:00,503,hit,74,2010010005,,,,1,REG,3,,1.0,,,-60.0,-12.0,,,,,,,,8473580.0,8470597.0,,,,,,,,,,,,,,,,,,,,,,,
29,06:53,00:00,525,takeaway,75,2010010005,,,,1,REG,3,,1.0,,,86.0,38.0,,8459457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,07:23,00:00,504,giveaway,78,2010010005,,,,1,REG,3,,4.0,,,28.0,23.0,,8471756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,07:27,00:00,506,shot-on-goal,80,2010010005,,,,1,REG,3,,1.0,,,85.0,3.0,,,wrap-around,8464977.0,8468038.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
73,07:48,00:00,506,shot-on-goal,83,2010010005,,,,1,REG,3,,4.0,,,-42.0,33.0,,,slap,9000007.0,8460704.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
31,07:48,00:00,516,stoppage,85,2010010005,,,,1,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,07:48,00:00,502,faceoff,88,2010010005,,,,1,REG,3,,1.0,8473512.0,9000005.0,-69.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,08:00,00:00,503,hit,89,2010010005,,,,1,REG,3,,1.0,,,95.0,28.0,,,,,,,,9000005.0,8473932.0,,,,,,,,,,,,,,,,,,,,,,,
75,08:40,00:00,508,blocked-shot,91,2010010005,,,,1,REG,3,,1.0,,,52.0,14.0,,,,8475248.0,,,,,,8475248.0,,,,,,,,,,,,,,,,,,,,,,
76,08:49,00:00,506,shot-on-goal,93,2010010005,,,,1,REG,3,,1.0,,,2.0,14.0,,,slap,8475248.0,8468038.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
33,09:13,00:00,503,hit,95,2010010005,,,,1,REG,3,,4.0,,,97.0,-9.0,,,,,,,,8470601.0,8473999.0,,,,,,,,,,,,,,,,,,,,,,,
77,09:18,00:00,506,shot-on-goal,96,2010010005,,,,1,REG,3,,1.0,,,76.0,1.0,,,wrist,8471428.0,8468038.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
34,09:31,00:00,509,penalty,98,2010010005,,,,1,REG,3,,4.0,,,54.0,28.0,,,,,,,,,,,,,,,,,,,,MAJ,fighting,5.0,8467408.0,8471428.0,,,,,,,,
36,09:31,00:00,509,penalty,100,2010010005,,,,1,REG,3,,1.0,,,54.0,21.0,,,,,,,,,,,,,,,,,,,,MAJ,fighting,5.0,8471428.0,8467408.0,,,,,,,,
78,09:31,00:00,502,faceoff,104,2010010005,,,,1,REG,3,,4.0,8459429.0,8470617.0,20.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,10:04,00:00,503,hit,105,2010010005,,,,1,REG,3,,4.0,,,-16.0,-39.0,,,,,,,,8470617.0,8473580.0,,,,,,,,,,,,,,,,,,,,,,,
39,10:37,00:00,516,stoppage,108,2010010005,,,,1,REG,3,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,10:37,00:00,502,faceoff,111,2010010005,,,,1,REG,3,,4.0,8475185.0,8464975.0,69.0,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10:51,00:00,508,blocked-shot,112,2010010005,,,,1,REG,3,,4.0,,,-42.0,-22.0,,,,8474037.0,,,,,,8474037.0,,,,,,,,,,,,,,,,,,,,,,
40,11:08,00:00,525,takeaway,114,2010010005,,,,1,REG,3,,1.0,,,93.0,36.0,,8470920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,11:20,00:00,506,shot-on-goal,115,2010010005,,,,1,REG,3,,1.0,,,80.0,11.0,,,wrist,8473605.0,8468038.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
82,11:33,00:00,508,blocked-shot,118,2010010005,,,,1,REG,3,,4.0,,,-75.0,-15.0,,,,9000007.0,,,,,,9000007.0,,,,,,,,,,,,,,,,,,,,,,
41,11:46,00:00,503,hit,120,2010010005,,,,1,REG,3,,4.0,,,-58.0,-36.0,,,,,,,,8473932.0,8473605.0,,,,,,,,,,,,,,,,,,,,,,,
42,11:49,00:00,516,stoppage,121,2010010005,,,,1,REG,3,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,11:49,00:00,502,faceoff,122,2010010005,,,,1,REG,3,,4.0,8475185.0,8473512.0,-67.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,12:14,00:00,504,giveaway,124,2010010005,,,,1,REG,3,,4.0,,,55.0,-37.0,,8473932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,12:18,00:00,503,hit,125,2010010005,,,,1,REG,3,,1.0,,,98.0,-29.0,,,,,,,,8473999.0,8470601.0,,,,,,,,,,,,,,,,,,,,,,,
45,12:21,00:00,509,penalty,126,2010010005,,,,1,REG,3,,4.0,,,67.0,-36.0,,,,,,,,,,,,,,,,,,,,MIN,roughing,2.0,8473932.0,9000005.0,,,,,,,,
47,12:21,00:00,516,stoppage,128,2010010005,,,,1,REG,3,,,,,,,tv-timeout,,,,,,,,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,
84,12:21,00:00,502,faceoff,131,2010010005,,,,1,REG,3,,1.0,8459094.0,8459429.0,71.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,12:29,00:00,509,penalty,132,2010010005,,,,1,REG,3,,1.0,,,99.0,1.0,,,,,,,,,,,,,,,,,,,,MIN,tripping,2.0,8459457.0,8471756.0,,,,,,,,
85,12:29,00:00,502,faceoff,136,2010010005,,,,1,REG,3,,4.0,8459429.0,8470604.0,-68.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,12:40,00:00,508,blocked-shot,137,2010010005,,,,1,REG,3,,4.0,,,-74.0,-8.0,,,,8470604.0,,,,,,8470604.0,,,,,,,,,,,,,,,,,,,,,,
87,12:41,00:00,505,goal,138,2010010005,,,,1,REG,3,,4.0,,,-79.0,3.0,,,wrist,,8460704.0,,,,,,8470604.0,1.0,8459670.0,1.0,8470601.0,1.0,0.0,2.0,,,,,,,,,,,,,,
88,12:41,00:00,502,faceoff,141,2010010005,,,,1,REG,3,,4.0,8475185.0,8464975.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,13:21,00:00,508,blocked-shot,142,2010010005,,,,1,REG,3,,1.0,,,74.0,10.0,,,,8475248.0,,,,,,8475248.0,,,,,,,,,,,,,,,,,,,,,,
201,13:42,00:00,503,hit,146,2010010005,,,,1,REG,3,,1.0,,,40.0,-35.0,,,,,,,,8473927.0,8474037.0,,,,,,,,,,,,,,,,,,,,,,,
90,13:57,00:00,506,shot-on-goal,148,2010010005,,,,1,REG,3,,1.0,,,74.0,-3.0,,,snap,8473580.0,8468038.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
202,14:06,00:00,506,shot-on-goal,149,2010010005,,,,1,REG,3,,4.0,,,32.0,25.0,,,deflected,8458637.0,8460704.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
91,14:17,00:00,506,shot-on-goal,151,2010010005,,,,1,REG,3,,4.0,,,-79.0,4.0,,,wrist,8473512.0,8460704.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
92,14:36,00:00,508,blocked-shot,156,2010010005,,,,1,REG,3,,4.0,,,-61.0,8.0,,,,9000007.0,,,,,,9000007.0,,,,,,,,,,,,,,,,,,,,,,
203,15:01,00:00,503,hit,158,2010010005,,,,1,REG,3,,1.0,,,14.0,-39.0,,,,,,,,9000005.0,8473932.0,,,,,,,,,,,,,,,,,,,,,,,
93,15:25,00:00,506,shot-on-goal,162,2010010005,,,,1,REG,3,,1.0,,,52.0,-1.0,,,snap,8460542.0,8468038.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
204,15:29,00:00,503,hit,163,2010010005,,,,1,REG,3,,4.0,,,66.0,37.0,,,,,,,,8475603.0,8459457.0,,,,,,,,,,,,,,,,,,,,,,,
205,15:50,00:00,503,hit,166,2010010005,,,,1,REG,3,,4.0,,,-51.0,-38.0,,,,,,,,8475603.0,8466182.0,,,,,,,,,,,,,,,,,,,,,,,
206,16:29,00:00,504,giveaway,171,2010010005,,,,1,REG,3,,1.0,,,-67.0,36.0,,8475185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,16:32,00:00,509,penalty,172,2010010005,,,,1,REG,3,,1.0,,,-11.0,38.0,,,,,,,,,,,,,,,,,,,,MIN,roughing,2.0,8464977.0,8470617.0,,,,,,,,
209,16:32,00:00,509,penalty,174,2010010005,,,,1,REG,3,,4.0,,,-5.0,39.0,,,,,,,,,,,,,,,,,,,,MIN,slashing,2.0,8470617.0,8464977.0,,,,,,,,
211,16:32,00:00,516,stoppage,180,2010010005,,,,1,REG,3,,,,,,,tv-timeout,,,,,,,,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,
94,16:32,00:00,502,faceoff,183,2010010005,,,,1,REG,3,,1.0,8470604.0,9000005.0,20.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,16:41,00:00,503,hit,184,2010010005,,,,1,REG,3,,4.0,,,-89.0,-37.0,,,,,,,,8470604.0,8466182.0,,,,,,,,,,,,,,,,,,,,,,,
95,16:54,00:00,505,goal,185,2010010005,,,,1,REG,3,,1.0,,,0.0,1.0,,,tip-in,,8468038.0,,,,,,8466216.0,1.0,8466182.0,1.0,8475248.0,1.0,1.0,2.0,,,,,,,,,,,,,,
97,16:54,00:00,502,faceoff,188,2010010005,,,,1,REG,3,,1.0,8473512.0,8459429.0,-2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,18:04,00:00,504,giveaway,193,2010010005,,,,1,REG,3,,4.0,,,54.0,11.0,,8470601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,18:22,00:00,503,hit,195,2010010005,,,,1,REG,3,,4.0,,,43.0,-34.0,,,,,,,,8470601.0,8475185.0,,,,,,,,,,,,,,,,,,,,,,,
98,18:31,00:00,507,missed-shot,196,2010010005,,,,1,REG,3,,1.0,,,37.0,26.0,wide-of-net,,,8471748.0,8475683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,18:45,00:00,509,penalty,199,2010010005,,,,1,REG,3,,4.0,,,84.0,-38.0,,,,,,,,,,,,,,,,,,,,MIN,boarding,2.0,8470601.0,8475185.0,,,,,,,,
99,18:45,00:00,502,faceoff,203,2010010005,,,,1,REG,3,,4.0,8459429.0,8475603.0,69.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,19:37,00:00,507,missed-shot,204,2010010005,,,,1,REG,3,,1.0,,,42.0,-8.0,wide-of-net,,,8472382.0,8475683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,19:47,00:00,506,shot-on-goal,205,2010010005,,,,1,REG,3,,1.0,,,64.0,-1.0,,,slap,8460542.0,8468038.0,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
217,20:00,00:00,521,period-end,207,2010010005,,,,1,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,00:00,00:00,520,period-start,213,2010010005,,,,2,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,00:00,00:00,502,faceoff,215,2010010005,,,,2,REG,3,,1.0,8475603.0,8459429.0,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,00:42,00:00,506,shot-on-goal,216,2010010005,,,,2,REG,3,,1.0,,,-48.0,23.0,,,slap,8466182.0,8468038.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
222,00:42,00:00,516,stoppage,217,2010010005,,,,2,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,00:42,00:00,502,faceoff,220,2010010005,,,,2,REG,3,,4.0,8475185.0,8470617.0,-69.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,01:01,00:00,506,shot-on-goal,223,2010010005,,,,2,REG,3,,4.0,,,69.0,-22.0,,,snap,8470604.0,8460704.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
223,01:11,00:00,504,giveaway,224,2010010005,,,,2,REG,3,,1.0,,,65.0,14.0,,8473580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,01:28,00:00,506,shot-on-goal,226,2010010005,,,,2,REG,3,,4.0,,,12.0,-28.0,,,snap,8470604.0,8460704.0,12.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
224,01:45,00:00,525,takeaway,230,2010010005,,,,2,REG,3,,1.0,,,-48.0,-15.0,,9000006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,02:02,00:00,503,hit,231,2010010005,,,,2,REG,3,,4.0,,,-95.0,-4.0,,,,,,,,8467408.0,9000005.0,,,,,,,,,,,,,,,,,,,,,,,
226,02:14,00:00,516,stoppage,233,2010010005,,,,2,REG,3,,,,,,,offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,02:14,00:00,502,faceoff,236,2010010005,,,,2,REG,3,,1.0,8473512.0,8473927.0,19.0,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,02:42,00:00,503,hit,237,2010010005,,,,2,REG,3,,1.0,,,-83.0,-37.0,,,,,,,,8471428.0,8473568.0,,,,,,,,,,,,,,,,,,,,,,,
228,02:45,00:00,525,takeaway,239,2010010005,,,,2,REG,3,,4.0,,,-70.0,-37.0,,8473568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,03:01,00:00,503,hit,241,2010010005,,,,2,REG,3,,4.0,,,-31.0,-32.0,,,,,,,,8473512.0,8475248.0,,,,,,,,,,,,,,,,,,,,,,,
